link,Tipe,title,category,address,open_hours,popular_times,website,phone,review_count,review_rating,Scoring,reviews_per_rating,latitude,longitude,Scoring_scaled
https://www.google.com/maps/place/Hvdstudio/data=!4m7!3m6!1s0x2e7a1f1ea95c508d:0xdadf10f8e294e1b6!8m2!3d-7.5797643!4d110.9841021!16s%2Fg%2F11h81hb6_4!19sChIJjVBcqR4fei4RtuGU4vgQ39o?authuser=0&hl=en&rclk=1,"Studio Foto, Musik, Video",Hvdstudio,Photographer,"Pelas rt8, RT.8/RW.1, Pelet, Gedong, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57716","{""Friday"":[""8.00 am–3.00 pm""],""Monday"":[""8.00 am–3.00 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""9.00 am–4.00 pm""],""Tuesday"":[""9.00 am–4.00 pm""],""Wednesday"":[""9.00 am–4.00 pm""]}",{},,0812-1515-5022,20,5,11,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":20}",-7.579764,110.984102,0.006035334138
https://www.google.com/maps/place/JMPRO+Film+and+Studio+Batu+Jamus/data=!4m7!3m6!1s0x2e7a1febdee87713:0x15d95f0ad7add542!8m2!3d-7.5360479!4d111.0395799!16s%2Fg%2F11q7m73skg!19sChIJE3fo3usfei4RQtWt1wpf2RU?authuser=0&hl=en&rclk=1,"Studio Foto, Musik, Video",JMPRO Film and Studio Batu Jamus,Photography studio,"Jl. Jambangan - Grompol, Mojodoyong, Kuto, Kec. Kerjo, Kabupaten Karanganyar, Jawa Tengah 57753","{""Friday"":[""9.00 am–4.00 pm""],""Monday"":[""9.00 am–4.00 pm""],""Saturday"":[""9.00 am–4.00 pm""],""Sunday"":[""9.00 am–4.00 pm""],""Thursday"":[""9.00 am–4.00 pm""],""Tuesday"":[""9.00 am–4.00 pm""],""Wednesday"":[""9.00 am–4.00 pm""]}",{},https://instagram.com/jmpro.cinema?utm_medium=copy_link,,15,5,9,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":15}",-7.536048,111.03958,0.004938000658
https://www.google.com/maps/place/Studio+Beauty+Academy+MakeUp+And+Body+Piercing/data=!4m7!3m6!1s0x2e7a19f7983b540f:0x2a05b6160fac7403!8m2!3d-7.5901214!4d110.9336986!16s%2Fg%2F11rx66c2_9!19sChIJD1Q7mPcZei4RA3SsDxa2BSo?authuser=0&hl=en&rclk=1,"Studio Foto, Musik, Video",Studio Beauty Academy MakeUp And Body Piercing,Beauty school,"CW5M+XF6 Studio Beauty Academy MakeUp And Body Piercing, Kodokan, Papahan, Kec. Tasikmadu, Kabupaten Karanganyar, Jawa Tengah 57722","{""Friday"":[""7.30 am–11.00 pm""],""Monday"":[""7.30 am–11.00 pm""],""Saturday"":[""7.30 am–11.00 pm""],""Sunday"":[""8.00 am–11.00 pm""],""Thursday"":[""7.30 am–11.00 pm""],""Tuesday"":[""7.30 am–11.00 pm""],""Wednesday"":[""7.30 am–11.00 pm""]}","{""Friday"":{""10"":61,""11"":61,""12"":47,""13"":52,""14"":47,""15"":61,""16"":38,""17"":42,""18"":57,""19"":80,""20"":100,""21"":0,""22"":0,""23"":0,""6"":0,""7"":71,""8"":76,""9"":57},""Monday"":{""10"":38,""11"":52,""12"":33,""13"":28,""14"":33,""15"":42,""16"":47,""17"":38,""18"":33,""19"":38,""20"":38,""21"":0,""22"":0,""23"":0,""6"":0,""7"":42,""8"":28,""9"":33},""Saturday"":{""10"":47,""11"":57,""12"":52,""13"":66,""14"":61,""15"":47,""16"":42,""17"":52,""18"":42,""19"":57,""20"":76,""21"":95,""22"":0,""23"":0,""6"":0,""7"":28,""8"":47,""9"":47},""Sunday"":{""10"":61,""11"":47,""12"":38,""13"":38,""14"":52,""15"":52,""16"":71,""17"":52,""18"":33,""19"":42,""20"":42,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":33,""9"":47},""Thursday"":{""10"":76,""11"":66,""12"":76,""13"":57,""14"":57,""15"":61,""16"":80,""17"":57,""18"":57,""19"":52,""20"":52,""21"":0,""22"":0,""23"":0,""6"":0,""7"":38,""8"":57,""9"":66},""Tuesday"":{""10"":52,""11"":47,""12"":33,""13"":28,""14"":23,""15"":23,""16"":23,""17"":23,""18"":33,""19"":33,""20"":52,""21"":0,""22"":0,""23"":0,""6"":0,""7"":42,""8"":52,""9"":42},""Wednesday"":{""10"":42,""11"":38,""12"":38,""13"":47,""14"":47,""15"":28,""16"":28,""17"":33,""18"":57,""19"":52,""20"":42,""21"":0,""22"":0,""23"":0,""6"":0,""7"":28,""8"":28,""9"":42}}",https://vt.tiktok.com/ZS8EpJ2TH/,,66,4.9,29.34,"{""1"":0,""2"":0,""3"":1,""4"":2,""5"":63}",-7.590121,110.933699,0.01609788215
https://www.google.com/maps/place/Foto+Wedding+Prewedding+Amazing+Grace/data=!4m7!3m6!1s0x2e7a19acf8cdbbe7:0x2ae0ef6fe562d0ff!8m2!3d-7.5954834!4d110.9559182!16s%2Fg%2F11lrt8l6tt!19sChIJ57vN-KwZei4R_9Bi5W_v4Co?authuser=0&hl=en&rclk=1,"Studio Foto, Musik, Video",Foto Wedding Prewedding Amazing Grace,Wedding photographer,"Tegalasri rt 04 / 06, Beji, Bejen, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57716","{""Friday"":[""7.00 am–9.00 pm""],""Monday"":[""7.00 am–9.00 pm""],""Saturday"":[""7.00 am–9.00 pm""],""Sunday"":[""7.00 am–9.00 pm""],""Thursday"":[""7.00 am–9.00 pm""],""Tuesday"":[""7.00 am–9.00 pm""],""Wednesday"":[""7.00 am–9.00 pm""]}","{""Friday"":{""10"":57,""11"":73,""12"":73,""13"":52,""14"":26,""15"":21,""16"":26,""17"":42,""18"":52,""19"":63,""20"":84,""21"":0,""22"":0,""23"":0,""6"":0,""7"":36,""8"":31,""9"":47},""Monday"":{""10"":21,""11"":31,""12"":42,""13"":31,""14"":36,""15"":31,""16"":42,""17"":36,""18"":57,""19"":78,""20"":68,""21"":0,""22"":0,""23"":0,""6"":0,""7"":42,""8"":26,""9"":26},""Saturday"":{""10"":42,""11"":26,""12"":42,""13"":31,""14"":52,""15"":52,""16"":73,""17"":47,""18"":47,""19"":47,""20"":63,""21"":0,""22"":0,""23"":0,""6"":0,""7"":47,""8"":52,""9"":42},""Sunday"":{""10"":36,""11"":47,""12"":36,""13"":36,""14"":31,""15"":52,""16"":47,""17"":47,""18"":31,""19"":42,""20"":26,""21"":0,""22"":0,""23"":0,""6"":0,""7"":52,""8"":47,""9"":36},""Thursday"":{""10"":31,""11"":36,""12"":47,""13"":73,""14"":89,""15"":94,""16"":89,""17"":78,""18"":78,""19"":57,""20"":52,""21"":0,""22"":0,""23"":0,""6"":0,""7"":21,""8"":26,""9"":31},""Tuesday"":{""10"":31,""11"":36,""12"":52,""13"":57,""14"":52,""15"":42,""16"":47,""17"":68,""18"":73,""19"":94,""20"":100,""21"":0,""22"":0,""23"":0,""6"":0,""7"":31,""8"":47,""9"":36},""Wednesday"":{""10"":52,""11"":47,""12"":26,""13"":26,""14"":31,""15"":31,""16"":47,""17"":31,""18"":31,""19"":42,""20"":52,""21"":0,""22"":0,""23"":0,""6"":0,""7"":68,""8"":73,""9"":73}}",https://instagram.com/amazinggrace.picture?igshid=YmMyMTA2M2Y=,0857-9944-5855,19,5,10.6,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":19}",-7.595483,110.955918,0.005815867442
https://www.google.com/maps/place/Foto+Studio+Karanganyar+Kota+Solo+by+Djen/data=!4m7!3m6!1s0x2e7a1911240b684d:0xdfa87014570712fd!8m2!3d-7.5928737!4d110.9780656!16s%2Fg%2F11s764d3rc!19sChIJTWgLJBEZei4R_RIHVxRwqN8?authuser=0&hl=en&rclk=1,"Studio Foto, Musik, Video",Foto Studio Karanganyar Kota Solo by Djen,Photographer,"RT.5/RW.15, Wonorejo, Bejen, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57716","{""Friday"":[""9.00 am–9.00 pm""],""Monday"":[""Closed""],""Saturday"":[""9.00 am–9.00 pm""],""Sunday"":[""9.00 am–9.00 pm""],""Thursday"":[""9.00 am–5.00 pm""],""Tuesday"":[""9.00 am–9.00 pm""],""Wednesday"":[""9.00 am–9.00 pm""]}",{},https://www.instagram.com/huhihahoho.photo?igsh=OWpkaGttazdsZ2Vv,0878-2546-4759,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-7.592874,110.978066,0
https://www.google.com/maps/place/Torapicture+Photo+%26+Videography/data=!4m7!3m6!1s0x2e7a194e1b9ad2ab:0xe645f595035fcbe3!8m2!3d-7.5455427!4d110.9275774!16s%2Fg%2F11rkbrgr1b!19sChIJq9KaG04Zei4R48tfA5X1ReY?authuser=0&hl=en&rclk=1,"Studio Foto, Musik, Video",Torapicture Photo & Videography,Photography studio,"FW3H+V32 Torapicture Photo & Videography, Pengin, Macanan, Kec. Kebakkramat, Kabupaten Karanganyar, Jawa Tengah 57762","{""Friday"":[""1.00–9.00 pm""],""Monday"":[""7.00 am–8.00 pm""],""Saturday"":[""8.00 am–8.00 pm""],""Sunday"":[""8.00 am–7.30 pm""],""Thursday"":[""8.00 am–8.00 pm""],""Tuesday"":[""7.00 am–8.00 pm""],""Wednesday"":[""8.00 am–8.00 pm""]}","{""Friday"":{""10"":0,""11"":0,""12"":0,""13"":33,""14"":28,""15"":23,""16"":23,""17"":33,""18"":57,""19"":66,""20"":76,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":90,""11"":52,""12"":38,""13"":38,""14"":61,""15"":80,""16"":80,""17"":76,""18"":85,""19"":76,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":42,""8"":71,""9"":90},""Saturday"":{""10"":38,""11"":33,""12"":52,""13"":80,""14"":76,""15"":85,""16"":57,""17"":61,""18"":52,""19"":57,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":38,""9"":38},""Sunday"":{""10"":52,""11"":61,""12"":38,""13"":28,""14"":19,""15"":33,""16"":28,""17"":19,""18"":28,""19"":38,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":52,""9"":47},""Thursday"":{""10"":57,""11"":57,""12"":42,""13"":42,""14"":42,""15"":66,""16"":76,""17"":71,""18"":52,""19"":52,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":100,""9"":76},""Tuesday"":{""10"":57,""11"":76,""12"":57,""13"":47,""14"":42,""15"":66,""16"":76,""17"":76,""18"":42,""19"":38,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":28,""8"":23,""9"":33},""Wednesday"":{""10"":52,""11"":52,""12"":61,""13"":71,""14"":71,""15"":61,""16"":47,""17"":57,""18"":66,""19"":85,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":52,""9"":47}}",,0896-1831-8574,18,5,10.2,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":18}",-7.545543,110.927577,0.005596400746
https://www.google.com/maps/place/monday+music+studio/data=!4m7!3m6!1s0x2e7a187d87ce81b7:0x91adc755de9e5d5b!8m2!3d-7.5955554!4d110.9503784!16s%2Fg%2F11b6xgdwp8!19sChIJt4HOh30Yei4RW12e3lXHrZE?authuser=0&hl=en&rclk=1,"Studio Foto, Musik, Video",monday music studio,Musical instrument rental service,"Cerbonan, Jl. Simpang No.4, Cerbonan, Karanganyar, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57711","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}","{""Friday"":{""0"":40,""1"":30,""10"":35,""11"":42,""12"":37,""13"":40,""14"":37,""15"":42,""16"":47,""17"":45,""18"":47,""19"":42,""2"":27,""20"":52,""21"":62,""22"":62,""23"":57,""3"":37,""4"":40,""5"":37,""6"":30,""7"":22,""8"":25,""9"":27},""Monday"":{""0"":47,""1"":35,""10"":27,""11"":27,""12"":37,""13"":55,""14"":55,""15"":57,""16"":45,""17"":37,""18"":50,""19"":70,""2"":22,""20"":85,""21"":80,""22"":70,""23"":67,""3"":22,""4"":25,""5"":35,""6"":32,""7"":35,""8"":37,""9"":30},""Saturday"":{""0"":50,""1"":32,""10"":45,""11"":45,""12"":42,""13"":30,""14"":30,""15"":32,""16"":40,""17"":52,""18"":62,""19"":75,""2"":22,""20"":87,""21"":75,""22"":65,""23"":67,""3"":20,""4"":15,""5"":22,""6"":27,""7"":35,""8"":35,""9"":45},""Sunday"":{""0"":55,""1"":37,""10"":32,""11"":37,""12"":45,""13"":55,""14"":50,""15"":52,""16"":40,""17"":40,""18"":52,""19"":77,""2"":37,""20"":97,""21"":97,""22"":82,""23"":67,""3"":22,""4"":20,""5"":20,""6"":25,""7"":27,""8"":27,""9"":30},""Thursday"":{""0"":47,""1"":32,""10"":45,""11"":42,""12"":45,""13"":47,""14"":52,""15"":57,""16"":62,""17"":70,""18"":65,""19"":77,""2"":25,""20"":85,""21"":87,""22"":80,""23"":75,""3"":35,""4"":37,""5"":42,""6"":30,""7"":25,""8"":30,""9"":40},""Tuesday"":{""0"":77,""1"":67,""10"":42,""11"":27,""12"":27,""13"":50,""14"":52,""15"":72,""16"":52,""17"":52,""18"":47,""19"":67,""2"":50,""20"":72,""21"":92,""22"":87,""23"":100,""3"":50,""4"":47,""5"":50,""6"":52,""7"":50,""8"":55,""9"":57},""Wednesday"":{""0"":40,""1"":27,""10"":40,""11"":40,""12"":42,""13"":47,""14"":50,""15"":55,""16"":52,""17"":47,""18"":55,""19"":62,""2"":25,""20"":77,""21"":87,""22"":80,""23"":65,""3"":27,""4"":27,""5"":27,""6"":32,""7"":30,""8"":32,""9"":32}}",https://www.purwacarakamusicstudio.com/,(0271) 495649,17,4.9,9.74,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":16}",-7.595555,110.950378,0.005344014046
https://www.google.com/maps/place/Kurnia+Nada+Studio/data=!4m7!3m6!1s0x2e7a2117ab5ce171:0x439fe2b79ecd5bf7!8m2!3d-7.6202097!4d111.0152444!16s%2Fg%2F11j4913gs7!19sChIJceFcqxchei4R91vNnrfin0M?authuser=0&hl=en&rclk=1,"Studio Foto, Musik, Video",Kurnia Nada Studio,Recording studio,"Kelipan, Gayamdompo, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57716","{""Friday"":[""1.00 pm–12.00 am""],""Monday"":[""1.00–8.00 pm""],""Saturday"":[""Open 24 hours""],""Sunday"":[""12.00 am–8.00 pm""],""Thursday"":[""1.00–8.00 pm""],""Tuesday"":[""1.00–8.00 pm""],""Wednesday"":[""1.00–8.00 pm""]}",{},https://youtube.com/channel/UCW569y7DyW-UmNjIWAky9ew,0857-2544-0013,17,5,9.8,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":17}",-7.62021,111.015244,0.00537693405
https://www.google.com/maps/place/imagine+studio/data=!4m7!3m6!1s0x2e7a2324492816d7:0x8db6105dae9fca5b!8m2!3d-7.6118876!4d110.9925737!16s%2Fg%2F11fhlb67d7!19sChIJ1xYoSSQjei4RW8qfrl0Qto0?authuser=0&hl=en&rclk=1,"Studio Foto, Musik, Video",imagine studio,Building consultant,"serut 03/09, Serut, Popongan, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57715","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Closed""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",{},,0857-4222-2906,6,4.7,5.22,"{""1"":0,""2"":0,""3"":1,""4"":0,""5"":5}",-7.611888,110.992574,0.002864040382
https://www.google.com/maps/place/Nashira+Studio/data=!4m7!3m6!1s0x2e7a23c037c6583d:0x65acfece0e636677!8m2!3d-7.6106299!4d110.9250795!16s%2Fg%2F11vs4mrhpw!19sChIJPVjGN8Ajei4Rd2ZjDs7-rGU?authuser=0&hl=en&rclk=1,"Studio Foto, Musik, Video",Nashira Studio,Design agency,"Manggis, RT.3/RW.10, Lalung, Kabupaten Karanganyar, Jawa Tengah 57716","{""Friday"":[""9.00 am–5.00 pm""],""Monday"":[""9.00 am–5.00 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""9.00 am–5.00 pm""],""Tuesday"":[""9.00 am–5.00 pm""],""Wednesday"":[""9.00 am–5.00 pm""]}",{},,,1,5,3.4,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",-7.61063,110.925079,0.001865466915
https://www.google.com/maps/place/INDAH+FOTO/data=!4m7!3m6!1s0x2e7a2343b26c97a9:0xa129f2ca96c7c24b!8m2!3d-7.6019748!4d110.9495709!16s%2Fg%2F11svmvpwnb!19sChIJqZdsskMjei4RS8LHlsryKaE?authuser=0&hl=en&rclk=1,"Studio Foto, Musik, Video",INDAH FOTO,Portrait studio,"Jl. Mayjen Yudomo SHD No.37, Karanganyar, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57713","{""Friday"":[""9.00 am–6.30 pm""],""Monday"":[""9.00 am–6.30 pm""],""Saturday"":[""9.00 am–6.30 pm""],""Sunday"":[""12.00 pm–5.00 am""],""Thursday"":[""9.00 am–6.30 pm""],""Tuesday"":[""9.00 am–6.30 pm""],""Wednesday"":[""9.00 am–6.30 pm""]}",{},,0851-6183-3696,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",-7.601975,110.949571,0
https://www.google.com/maps/place/Zeekien+Studio+Musik/data=!4m7!3m6!1s0x2e7a1f9e64c3bc97:0x5876eb483f141307!8m2!3d-7.5518686!4d111.0596028!16s%2Fg%2F11hzpkwsy8!19sChIJl7zDZJ4fei4RBxMUP0jrdlg?authuser=0&hl=en&rclk=1,"Studio Foto, Musik, Video",Zeekien Studio Musik,Cafe,"C3X5+7R5 Zeekien Studio Musik, Gesengan, Kwadungan, Kec. Kerjo, Kabupaten Karanganyar, Jawa Tengah 57753","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}","{""Friday"":{""0"":52,""1"":43,""10"":47,""11"":56,""12"":56,""13"":43,""14"":30,""15"":26,""16"":26,""17"":43,""18"":56,""19"":65,""2"":39,""20"":56,""21"":65,""22"":73,""23"":60,""3"":34,""4"":47,""5"":39,""6"":47,""7"":47,""8"":60,""9"":52},""Monday"":{""0"":43,""1"":34,""10"":43,""11"":47,""12"":56,""13"":56,""14"":39,""15"":34,""16"":39,""17"":52,""18"":39,""19"":39,""2"":34,""20"":30,""21"":30,""22"":43,""23"":43,""3"":39,""4"":56,""5"":65,""6"":69,""7"":52,""8"":47,""9"":39},""Saturday"":{""0"":52,""1"":43,""10"":60,""11"":52,""12"":47,""13"":30,""14"":30,""15"":26,""16"":39,""17"":43,""18"":43,""19"":43,""2"":34,""20"":47,""21"":47,""22"":52,""23"":56,""3"":30,""4"":26,""5"":34,""6"":43,""7"":60,""8"":56,""9"":52},""Sunday"":{""0"":43,""1"":43,""10"":52,""11"":43,""12"":34,""13"":26,""14"":39,""15"":56,""16"":65,""17"":60,""18"":52,""19"":43,""2"":34,""20"":34,""21"":30,""22"":30,""23"":34,""3"":34,""4"":34,""5"":26,""6"":26,""7"":26,""8"":26,""9"":39},""Thursday"":{""0"":56,""1"":65,""10"":52,""11"":34,""12"":39,""13"":34,""14"":47,""15"":39,""16"":34,""17"":30,""18"":39,""19"":43,""2"":60,""20"":69,""21"":65,""22"":60,""23"":52,""3"":47,""4"":47,""5"":43,""6"":34,""7"":34,""8"":34,""9"":47},""Tuesday"":{""0"":43,""1"":52,""10"":82,""11"":91,""12"":100,""13"":86,""14"":82,""15"":65,""16"":86,""17"":82,""18"":78,""19"":52,""2"":43,""20"":34,""21"":26,""22"":21,""23"":43,""3"":47,""4"":43,""5"":47,""6"":52,""7"":47,""8"":60,""9"":78},""Wednesday"":{""0"":26,""1"":34,""10"":47,""11"":43,""12"":43,""13"":52,""14"":47,""15"":34,""16"":43,""17"":52,""18"":56,""19"":39,""2"":47,""20"":34,""21"":26,""22"":39,""23"":26,""3"":52,""4"":39,""5"":30,""6"":30,""7"":26,""8"":39,""9"":47}}",,,17,4.9,9.74,"{""1"":0,""2"":0,""3"":0,""4"":2,""5"":15}",-7.551869,111.059603,0.005344014046
https://www.google.com/maps/place/ALYA+LAUNDRY+%26+VIDEO+SHOOTING/data=!4m7!3m6!1s0x2e7a190030b76c37:0xfd0e83cc833df9dc!8m2!3d-7.5805532!4d110.9923144!16s%2Fg%2F11w_w1yr8n!19sChIJN2y3MAAZei4R3Pk9g8yDDv0?authuser=0&hl=en&rclk=1,"Studio Foto, Musik, Video",ALYA LAUNDRY & VIDEO SHOOTING,Photography studio,"CX9R+QQ3 ALYA LAUNDRY & VIDEO SHOOTING, Sinongko, Gedong, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah","{""Friday"":[""7.00 am–8.00 pm""],""Monday"":[""7.00 am–8.00 pm""],""Saturday"":[""7.00 am–8.00 pm""],""Sunday"":[""7.00 am–8.00 pm""],""Thursday"":[""7.00 am–8.00 pm""],""Tuesday"":[""7.00 am–8.00 pm""],""Wednesday"":[""7.00 am–8.00 pm""]}","{""Friday"":{""10"":56,""11"":81,""12"":68,""13"":68,""14"":68,""15"":81,""16"":75,""17"":75,""18"":62,""19"":56,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":37,""8"":43,""9"":50},""Monday"":{""10"":87,""11"":62,""12"":56,""13"":43,""14"":43,""15"":43,""16"":37,""17"":43,""18"":50,""19"":56,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":37,""8"":62,""9"":75},""Saturday"":{""10"":50,""11"":50,""12"":56,""13"":50,""14"":43,""15"":56,""16"":37,""17"":25,""18"":31,""19"":37,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":81,""8"":75,""9"":56},""Sunday"":{""10"":50,""11"":56,""12"":43,""13"":68,""14"":68,""15"":87,""16"":75,""17"":75,""18"":50,""19"":50,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":25,""8"":25,""9"":37},""Thursday"":{""10"":31,""11"":25,""12"":37,""13"":31,""14"":31,""15"":37,""16"":37,""17"":50,""18"":62,""19"":75,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":37,""8"":43,""9"":43},""Tuesday"":{""10"":25,""11"":31,""12"":31,""13"":37,""14"":50,""15"":75,""16"":62,""17"":50,""18"":43,""19"":31,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":75,""8"":56,""9"":31},""Wednesday"":{""10"":25,""11"":31,""12"":37,""13"":56,""14"":43,""15"":56,""16"":68,""17"":87,""18"":100,""19"":100,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":50,""8"":31,""9"":25}}",,,3,4.7,4.02,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":2}",-7.580553,110.992314,0.002205640294
https://www.google.com/maps/place/Photo+studio+putra+lawu/data=!4m7!3m6!1s0x2e7a21a54555bc5f:0x324702ce729814db!8m2!3d-7.6151688!4d111.07362!16s%2Fg%2F11j6vgr5wg!19sChIJX7xVRaUhei4R2xSYcs4CRzI?authuser=0&hl=en&rclk=1,"Studio Foto, Musik, Video",Photo studio putra lawu,Photography studio,"Jl. Raya Solo - Tawangmangu Pandan kidul No.97, RT.01/RW.001, Karangpandan, Kec. Karangpandan, Kabupaten Karanganyar, Jawa Tengah 57791","{""Friday"":[""8.00 am–5.00 pm""],""Monday"":[""8.00 am–5.00 pm""],""Saturday"":[""8.00 am–5.00 pm""],""Sunday"":[""8.00 am–5.00 pm""],""Thursday"":[""8.00 am–5.00 pm""],""Tuesday"":[""8.00 am–5.00 pm""],""Wednesday"":[""8.00 am–5.00 pm""]}",{},,0813-9282-1359,2,4.5,3.5,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":1}",-7.615169,111.07362,0.001920333589
https://www.google.com/maps/place/Studio+foto+beruk/data=!4m7!3m6!1s0x2e79897a357009b7:0x8cc3594943276f4c!8m2!3d-7.6949377!4d111.1218848!16s%2Fg%2F11y1sdwj7m!19sChIJtwlwNXqJeS4RTG8nQ0lZw4w?authuser=0&hl=en&rclk=1,"Studio Foto, Musik, Video",Studio foto beruk,Photography studio,"844C+2QM Studio foto beruk, Beruk Wetan, Beruk, Kec. Jatiyoso, Kabupaten Karanganyar, Jawa Tengah 57785","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}","{""Friday"":{""0"":41,""1"":52,""10"":76,""11"":58,""12"":58,""13"":52,""14"":47,""15"":35,""16"":41,""17"":47,""18"":52,""19"":58,""2"":58,""20"":58,""21"":64,""22"":47,""23"":47,""3"":88,""4"":82,""5"":82,""6"":64,""7"":64,""8"":76,""9"":88},""Monday"":{""0"":58,""1"":76,""10"":52,""11"":47,""12"":47,""13"":35,""14"":29,""15"":29,""16"":47,""17"":41,""18"":52,""19"":52,""2"":70,""20"":64,""21"":88,""22"":70,""23"":64,""3"":35,""4"":35,""5"":47,""6"":88,""7"":100,""8"":82,""9"":64},""Saturday"":{""0"":29,""1"":41,""10"":47,""11"":58,""12"":76,""13"":94,""14"":76,""15"":64,""16"":64,""17"":58,""18"":82,""19"":76,""2"":29,""20"":58,""21"":41,""22"":23,""23"":23,""3"":23,""4"":23,""5"":58,""6"":58,""7"":76,""8"":64,""9"":52},""Sunday"":{""0"":41,""1"":35,""10"":29,""11"":23,""12"":35,""13"":52,""14"":58,""15"":58,""16"":47,""17"":47,""18"":52,""19"":58,""2"":23,""20"":52,""21"":52,""22"":47,""23"":52,""3"":23,""4"":29,""5"":41,""6"":47,""7"":47,""8"":47,""9"":35},""Thursday"":{""0"":47,""1"":35,""10"":41,""11"":35,""12"":41,""13"":35,""14"":35,""15"":29,""16"":29,""17"":52,""18"":64,""19"":76,""2"":23,""20"":82,""21"":76,""22"":58,""23"":58,""3"":23,""4"":23,""5"":35,""6"":47,""7"":47,""8"":58,""9"":47},""Tuesday"":{""0"":41,""1"":47,""10"":47,""11"":29,""12"":11,""13"":17,""14"":23,""15"":35,""16"":35,""17"":52,""18"":52,""19"":82,""2"":76,""20"":82,""21"":88,""22"":70,""23"":52,""3"":82,""4"":94,""5"":58,""6"":35,""7"":29,""8"":29,""9"":52},""Wednesday"":{""0"":47,""1"":41,""10"":94,""11"":88,""12"":76,""13"":58,""14"":58,""15"":47,""16"":29,""17"":17,""18"":23,""19"":47,""2"":47,""20"":47,""21"":41,""22"":47,""23"":41,""3"":52,""4"":47,""5"":29,""6"":29,""7"":29,""8"":47,""9"":58}}",,0898-9935-991,1,5,3.4,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",-7.694938,111.121885,0.001865466915
